"1961","I. Iwanow","Czy istnieje życie na Marsie?","Sztuka teatralna, której głównym celem było przypomnienie zbrodni stalinowskich z lat 1947-1953 oraz faktu odrzucenia odpowiedzialności Partii za ich przeprowadzenie."
"1961","Jerzy Stempowski, Paweł Hostowiec","Eseje dla Kassandry","Wybór szkiców z lat 1929-1960 traktujący o zagadnieniach literatury, od Tukidydesa do najnowszych prądów literackich, publikowanych wcześniej również na łamach „Kultury”."
"1961","Abram Terc","Fantasticzeskije powiesti","Rosyjski przekład opowiadań A. Siniawskiego przedstawiających życie codzienne w Rosji sowieckiej."
"1961","Paweł Zaremba","Historia Polski t. I: Od zarania państwa do roku 1506","Przystępny i ciekawy opis historii Polski na tle rozwoju politycznego, gospodarczego i kulturalnego Europy. Część pierwsza."
"1961","I. Iwanow","Jest-li żizn na Marsie?","Sztuka teatralna ukrywającego się pod pseudonimem autora poświęcona taktyce przemilczania zbrodni stalinowskich przez partię."
"1961","Abram Terc","Opowieści fantastyczne",""
"1961","Andrzej Stawar","Pisma ostatnie","Dokumenty – zeszyt 10. Analiza i krytyka komunizmu dokonana piórem przedwojennego komunisty. Swój rękopis autor przekazał Redaktorowi tuż przed śmiercią podczas niespodziewanej wizyty w Paryżu."
"1961","Bogdan Czaykowski, Bolesław Sulik","Polacy w Wielkiej Brytanii","Próba stworzenia przez autorów portretu jednej z największych polskich społeczności emigracyjnych, Polaków na Wyspach Brytyjskich."
"1961","Adam Ciołkosz","Róża Luksemburg a rewolucja rosyjska","Dokumenty – zeszyt 9. Poza tekstem polskiego historyka w tomie znajduje się również niepublikowana wcześniej rozprawa Luksemburg „Rewolucja rosyjska”."
"1961","Aleksander Hertz","Żydzi w kulturze polskiej","Jedno z pierwszych opracowań dotyczących wspólnej historii i stosunków między narodem polskim a narodem żydowskim."
"1961","JAN KOWALIK","»KULTURA«",""
"1961","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1961","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1961","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1961","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1961","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1961","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1962","Jerzy Mond","6 lat temu… (Kulisy polskiego października)","Dokumenty – zeszyt 11. Nieznane dokumenty z komentarzem uczestnika odwilży 1956, który zdecydował się wyemigrować do Francji, gdzie wydał książkę opisującą polski październik widziany oczyma partii."
"1962","Czesław Miłosz","Człowiek wśród skorpionów","Wydana w pięćdziesiątą rocznicę śmierci biografia Stanisława Brzozowskiego, międzywojennego pisarza, teoretyka literatury, a także marksisty."
"1962","Witold Gombrowicz","Dziennik. T. II (1957-1961).","Drugi tom zbierający regularnie ukazujące się w „Kulturze” dzienniki Witolda Gombrowicza pochodzące z lat 1957-1961."
"1962","Czesław Miłosz","Król Popiel i inne wiersze","Tom wierszy obejmuje utwory napisane przez poetę głównie we Francji. Znajdują się w nim dwa cykle poetyckie, dwadzieścia wierszy oraz poemat."
"1962","Józef Czapski","Na Nieludzkiej Ziemi","Przedruk opublikowanej w 1949 książki, w której Czapski opisuje losy Polaków po 17 września 1939 roku i formowanie się Armii Polskiej w ZSRR."
"1962","Bernard Singer","Od Witosa do Sławka",""
"1962","Milovan Dżilas","Rozmowy ze Stalinem","Jugosłowiański dysydent opisuje spotkania ze Stalinem, z których wyłania się też obraz zrywania z komunizmem byłego wiceprezydenta Jugosławii."
"1962","Adam Czerniawski","Topografia wnętrza. Poezje","Tomik wierszy Adama Czerniawskiego, poety, tłumacza i nauczyciela akademickiego."
"1962","Władysław Broniewski","Wiersze","Zbiór wydany po śmierci poety, zawiera m.in. antysowiecki poemat  „Bania z poezją”, a także przedmowę Weintrauba i poświęcony poecie wiersz Kazimierza Wierzyńskiego."
"1962","JAN KOWALIK","»KULTURA«",""
"1962","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1962","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1962","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1962","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1962","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1962","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1963","Gustaw Herling-Grudziński","Drugie przyjście oraz inne opowiadania i szkice",""
"1963","Witold Jedlicki","Klub Krzywego Koła","Dokumenty – zeszyt 12. Książka wydana po rozwiązaniu przez władze PRL Klubu Krzywego Koła, co skłoniło Jedlickiego do emigracji politycznej."
"1963","Abram Terc","Lubimow","Opowieść o bezkrwawym przewrocie w niewielkim mieście w ZSSR, uwolnieniu się spod władzy ludowej i o konsekwencjach tej rewolucji."
"1963","Jan Kowalik","Materiały do historii prasy polskiej na obczyźnie 1939-1962. Bibliografie. Tom I.","Zbiór materiałów związanych z najnowszą historią emigracji, zebranych przez czołowego bibliografa IL."
"1963","Marek Hłasko","Opowiadania","Pierwszy tom opowiadań Hłaski wydany po emigracji z Polski, zawiera zarówno nowe utwory, jak i kilka opublikowanych wcześniej."
"1963","Józef Wittlin","Orfeusz w piekle XX wieku",""
"1963","Zygmunt Haupt","Pierścień z papieru","Wydany po przyznaniu autorowi Nagrody Literackiej „Kultury” za rok 1962, zbiór opowiadań opisujący przedwojenną rzeczywistość Wschodniej Galicji."
"1963","Maria Czapska","Polacy w ZSSR (1939-1942). Antologia",""
"1963","","We własnych oczach. Antologia współczesnej literatury sowieckiej","Antologia nowel publikowanych w sowieckich miesięcznikach, między innymi utwory Sołżenicyna, Jaszyna i Maksimowa. Tłumaczenie: Józef Łobodowski."
"1963","JAN KOWALIK","»KULTURA«",""
"1963","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1963","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1963","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1963","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1963","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1963","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1964","Wiktor Sukiennicki","Biała księga. Fakty i dokumenty z okresu dwóch wojen światowych","Dokumety – zeszyt 13. Zbiór dokumentów określających plany Rosji wobec Polski z okresu I i II wojny światowej."
"1964","Walter G. Krywicki","Byłem agentem Stalina","Były szef sowieckiego wywiadu wojskowego decyduje się opowiedzieć o swojej karierze w stalinowskiej Rosji po ucieczce do Stanów Zjednoczonych."
"1964","Juliusz Mieroszewski","Ewolucjonizm","Książka jest zbiorem wydanych w „Kulturze” tekstów o polityce, zwłaszcza o stosunkach między Polską o ZSSR, jak również pozycji Polski w powojennej Europie i stosunkach z Niemcami."
"1964","Jan Bielatowicz","Gaude Mater Polonia","Wspomnienia o Uniwersytecie Jagiellońskim spisane przez Jana Bielatowicza z okazji 600-lecia założenia najstarszej polskiej uczelni w Krakowie."
"1964","Kazimierz Wierzyński","Kufer na plecach. Poezje","Jubileuszowy tomik wydany w związku z 70-leciem urodzin Kazimierza Wierzyńskiego. Zawierający 70 utworów zbiór stanowi o charakterystycznej świeżości twórczej poety."
"1964","Wincenty Witos","Moje wspomnienia. T. I","Wspomnienia Wincentego Witosa, przedwojennego przywódcy Stronnictwa Ludowego i prezesa Rady Ministrów z okresu międzywojennego."
"1964","Wincenty Witos","Moje wspomnienia. T. II","Wspomnienia Wincentego Witosa, przedwojennego przywódcy Stronnictwa Ludowego i prezesa Rady Ministrów z okresu międzywojennego."
"1964","Wincenty Witos","Moje wspomnienia. T. III","Wspomnienia Wincentego Witosa, przedwojennego przywódcy Stronnictwa Ludowego i prezesa Rady Ministrów z okresu międzywojennego."
"1964","Stanisław Cat-Mackiewicz","Polityka Becka","Analiza działań i decyzji politycznych ostatniego przedwojennego ministra spraw zagranicznych Polski, Józefa Becka, którego Mackiewicz był politycznym krytykiem."
"1964","Bogdan Czaykowski","Spór z granicami. Poezje","Tomik poezji Bogdana Czaykowskiego, poety i filologa polskiego związanego od lat z „Kulturą”, związanego naukowo z Uniwersytetem Kolumbii Brytyjskiej."
"1964","Marek Hłasko","Wszyscy byli odwróceni. – Brudne czyny","Zbiór opowiadań Hłaski powstałych podczas jego pobytu w Izraelu, prezentujący kolejne, dojrzalsze literacko nowele z licznymi nawiązaniami do kultury i przyrody Izraela."
"1964","Ignazio Silone","Wybór towarzyszy","Wspomnienia założyciela i jednego z czołowych działaczy Włoskiej Partii Komunistycznej (i przyjaciela Gustawa Herlinga-Grudzińskiego), który rozczarował się komunizmem w latach trzydziestych."
"1964","JAN KOWALIK","»KULTURA«",""
"1964","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1964","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1964","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1964","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1964","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1964","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1965","Michel Garder","Agonia reżymu w ZSSR","Żywa i barwna analiza aparatu państwowego i partyjnego ZSSR, pióra Gardera, francuskiego publicysty i wojskowego."
"1965","Arthur Koestler","Fragmenty wspomnień","Historia rozczarowań i powodów odejścia od komunizmu wybitnego pisarza i autora słynnej "Ciemności w południe", opisującej Wielką Czystkę w latach 1934-1939 w ZSRR."
"1965","Czesław Miłosz","Gucio zaczarowany. Poezje","Kolejny tom wierszy stale rozwijającego się poety sukcesywnie wydawanego w Instytucie Literackim, który, co charakterystyczne, ułożony został w formie suity poetyckiej."
"1965","Gustaw Herling-Grudziński","Inny świat. Zapiski sowieckie","Drugie wydanie powieści o łagrach sowieckich, napisanej przez Gustawa Herlinga-Grudzińskiego na podstawie własnych przeżyć i doświadczeń z sowieckiego Jercewa."
"1965","Witold Gombrowicz","Kosmos","Powieść niemal kryminalna, o akcji dynamicznej i plastycznych postaciach, dramatyczna, liryczna, miejscami humorystyczna, a więc wpisująca się i potwierdzająca główne założenia koncepcji pisarskiej autora "Ferdydurke"."
"1965","January Grzędziński","Maj 1926","W tym tomie „Dokumentów” zawarte zostały wspomnienia uczestnika zamachu majowego, stanowiące swoiste sprostowanie nieścisłości, głoszonych przez historyków PRL."
"1965","Abram Terc","Myśli niespodziewane","Zbiór aforyzmów i poezji Terca, który w rok po wydaniu książki w Instytucie Literackim został aresztowany za "twórczość antysowiecką"."
"1965","Mikołaj Arżak","Odkupienie i inne opowiadania","Zbiór opowiadań (publikowanych wcześniej w „Kulturze”) Jurija Daniela (ps. Mikołaj Arżak), którego arbitralne aresztowanie było światowym skandalem."
"1965","Danuta Mostwin","Olivia","Autorka, opierając się na swym doświadczeniu pracownicy społecznej, opisuje charakterystyczny przypadek kryzysu w życiu rodzinnym młodzieży amerykańskiej."
"1965","Stanisław Vincenz","Po stronie pamięci. Wybór esejów",""Po stronie pamięci” to książka która jest jawnym manifestem egzystencjalnym oznaczającym walkę z zapomnieniem i ze śmiercią, jako równoległymi czynnikami niszczenia ludzkości."
"1965","Jerzy Pietrkiewicz","Poematy londyńskie i wiersze przedwojenne","W tomie zebrany został wybór wierszy z lat 1935-1953, który pozwala na ocenę dorobku poety, który od r. 1953 pisał – z sukcesem – po angielsku."
"1965","Borys Łewycki","Terror i rewolucja","Książka Lewickyj’ego pokazuje „historyczną funkcję” terroru na poszczególnych etapach ustroju sowieckiego. Zawiera dokładną analizę podwalin i zasad radzieckiego systemu."
"1965","Michał Kryspin Pawlikowski","Wojna i sezon","Kontynuacja „Dzieciństwa i młodości Tadeusza Irteńskiego”, którego losy w tym tomie przypadają na okres pierwszej wojny i rewolucji rosyjskiej."
"1965","Wacław Iwaniuk","Wybór wierszy","Zbiór wierszy wydany po otrzymaniu przez Iwaniuka, poety, tłumacza i krytyka, nagrody literackiej „Kultury” za rok 1964."
"1965","JAN KOWALIK","»KULTURA«",""
"1965","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1965","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1965","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1965","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1965","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1965","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1966","Jerzy Działak","Czym to się je? Czyli dobre rady dla reemigrantów i turystów","Rady Jerzego Działaka dla odwiedzających lub chcących osiąść na stałe w „ludowej ojczyźnie budującej socjalizm”."
"1966","","Dialog polsko-niemiecki w świetle dokumentów kościelnych","Teksty orędzia Biskupów Polskich, odpowiedź Biskupów Niemieckich oraz memoriał niemieckiego Kościoła Ewangelickiego."
"1966","Witold Gombrowicz","Dziennik (1961-1966). – Operetka","Ostatni tom intelektualnego dziennika Witolda Gombrowicza, publikowanego w odcinkach w „Kulturze”. Wydany razem z dramatem Operetka."
"1966","Piotr Guzy","Krótki żywot bohatera pozytywnego","Uznana przez M. Danielewicz-Zielińską za "reprezentacyjną powieść polityczną" dzięki dokładnemu przeniesieniu realiów funkcjonowania oficerów bezpieki."
"1966","Jacek Kuroń, Karol Modzelewski","List otwarty do partii","Próba sformułowania alternatywnego programu dla Polski i bloku komunistycznego z pozycji marksistowskich. List miał w tamtym czasie ogromne znaczenie polityczne."
"1966","Marek Hłasko","Piękni dwudziestoletni","Powieść autobiograficzna Marka Hłaski, uważana z jedną z najlepszych książek tego bardzo popularnego w okresie PRL (również ówcześnie) pisarza."
"1966","Borys Łewycki","Polityka narodowościowa ZSSR","Książka opisuje, koncentrując się na okresie urzędowania Nikity Chruszczowa próbę unifikacji licznych narodów zamieszkujących tereny Związku Sowieckiego."
"1966","Jerzy Działak","Polska mało znana","Przewodnik po Polsce lat 60. Próba syntezy dokonań i zaniechań, które miały miejsce podczas dwadziestu lat od zakończenia wojny."
"1966","Aleksander Hertz","Refleksje amerykańskie","Analiza współczesnej rzeczywistości amerykańskiej (polityczna, społeczna) opracowana przez autora „Amerykańskich stronnictw politycznych”."
"1966","Wacław Lednicki","Rosyjsko-polska entente cordiale","Wydane z okazji 100. urodzin Aleksandra Lednickiego studium (pióra syna jubilata) dotyczy porozumienia między Polską a Rosją."
"1966","","Sąd idzie! Stenogram z procesu Andrieja Siniawskiego i Julija Daniela","Stenogram procesu (Moskwa, 1966) i „ostatnie słowo” oskarżonych – autorów „Kultury” – A. Terca i M. Arżaka z przedmową Hélène Zamoyskiej."
"1966","","Schizmy","Kolejny tom serii „Dokumenty” zawiera m.in. wytyczne ideowo-polityczne Stowarzyszenia PAX, program odbudowy komunistycznej partii Polski oraz wstęp J. Mieroszewskiego."
"1966","Adam Czerniawski","Sen – cytadela – gaj. Poezje","Zbiór wierszy (kolejny już wydany w ramach Instytutu Literackiego) Adama Czerniawskiego, poety i wykładowcy akademickiego, który po wojnie zamieszkał w Wielkiej Brytanii."
"1966","Barbara Toporska","Siostry","Powieść jest historią dwóch sióstr przyrodnich, podobnych zewnętrznie, różnych charakterami. Eksperymentalna kompozycja pozwoliła autorce dotknąć wielu problemów i podać wiele tematów do refleksji."
"1966","Mihajlo Mihajlov","Tematy rosyjskie","Opisy spotkań Mihajlova, serbskiego profesora literatury, z wybitnymi intelektualistami rosyjskimi. Książka stała się powodem do represji w stosunku do autora."
"1966","JAN KOWALIK","»KULTURA«",""
"1966","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1966","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1966","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1966","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1966","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1966","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1967","Swietlana Allilujewa","Dwadzieścia listów do przyjaciela","Autobiograficzna powieść jedynej córki Józefa Stalina, Swietłany Allilujewej, wydana w 50. rocznicę rewolucji październikowej w ramach serii "Dokumenty"."
"1967","Galina Sieriebriakowa","Huragan","Wspomnienia Galiny Sieriebriakowej z sowieckich więzień czasu panowania Józefa Stalina."
"1967","Wiktor Sukiennicki","Legenda i rzeczywistość","Wspomnienia i uwagi o dwudziestu latach – międzywojennych – Uniwersytetu Stefana Batorego w Wilnie."
"1967","Juliusz Mieroszewski","Polityczne neurozy","Mieroszewski komentuje bieżące wydarzenia polityczne i odpowiada na pytania o źródła polskiej neurozy antyrosyjskiej."
"1967","Alicja Zawadzka-Wetz","Refleksje pewnego życia. Wspomnienia","Książka zawiera obserwacje i oceny autorki (jest swojego rodzaju kroniką dziejów), byłej członkini Partii, dotyczące najważniejszych wydarzeń w Polsce, w latach 1939-1961."
"1967","Aleksander Hertz","Szkice o ideologiach","Zbiór esejów poświęconych ideologiom, ich naturze i znaczeniu we współczesności."
"1967","Olga Scherer","W czas morowy","Książka, której akcja toczy się w Paryżu i mówi o Polsce i Polakach we Francji. Choć powieść ta traktuje o rzeczach poważnych (tożsamości, samotności), jej uzupełnienie stanowi groteskowa, wręcz zjadliwa forma."
"1967","Tomasz Staliński","Widziane z góry","Pierwsza powieść Stefana Kisielewskiego o Polsce Ludowej. Bohaterami są członkowie Biura Politycznego KC PZPR."
"1967","Aleksander Weissberg-Cybulski","Wielka Czystka","Wstrząsający dokument stalinowskich czasów opisujący terror lat 1934-39 oraz doświadczenia autora (komunisty i przyjaciela Arthura Koestlera) w sowieckich więzieniach."
"1967","Bonifacy Miązek","Ziemia otwarta. Poezje","Poetycki debiut. Tom prezentuje wiersze łączące liryczny obraz rzeczywistości z jej filozoficznym wymiarem."
"1967","Leopold Tyrmand","Życie towarzyskie i uczuciowe","Świat warszawskiej inteligencji twórczej pierwszego powojennego dwudziestolecia. Książka wywołała sporo kontrowersji, wielu artystów PRL rozpoznało siebie w wizji Tyrmanda."
"1967","JAN KOWALIK","»KULTURA«",""
"1967","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1967","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1967","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1967","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1967","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1967","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1968","Jerzy Andrzejewski","Apelacja","Opowiadanie w formie monologu człowieka chorego psychicznie opisującego współczesną rzeczywistość polską, zostało zablokowane przez cenzurę w kraju."
"1968","Wacław Iwaniuk","Ciemny czas. Poezje","Kolejny tom poezji znanego poety i stałego współpracownika „Kultury”, stanowiący niewątpliwie najlepszy zbiór jego wierszy, charakteryzujący się plastyką poetyckiego obrazu i zasięganiem do tematów politycznych."
"1968","Kazimierz Wierzyński","Czarny polonez","Kolejny tom poezji Wierzyńskiego, pełny odniesień do obecnego w tradycji romantycznej buntu, a także do rzeczywistości politycznej PRL-u."
"1968","Czesław Dobek","Drugi rzut i inne opowiadania","Opowiadania dziennikarza Radia Wolna Europa, obrazujące życie emigrantów bez upiększeń i legend: od bitwy pod Monte Cassino, po lata 60."
"1968","Eugenio Reale","Raporty (Polska 1945-1946)","Raporty Eugenio Realego z Warszawy, gdzie w latach 1945-1946 był ambasadorem Włoch, pokazują początki Polski Ludowej, fazę jej tworzenia i organizowania."
"1968","Andriej Sacharow","Rozmyślania o postępie, pokojowym współistnieniu i wolności intelektualnej","Sowiecki fizyk atomowy przyłącza się do dyskusji nonkonformistycznej inteligencji na temat jej ówczesnej sytuacji."
"1968","Piotr Guzy","Stan wyjątkowy","Kolejna powieść Guzego jest fragmentem wielkiego fresku z życia rodziny podczas okupacji niemieckiej i pod rządami PZPR, na życie których mają wpływ pozornie błahe znajomości i doświadczenia z przeszłości."
"1968","Julian Kulski","Stefan Starzyński w mojej pamięci","Wspomnienia najbliższego współpracownika, zastępcy i osobistego przyjaciela bohaterskiego Prezydenta Warszawy."
"1968","Alicja Iwańska","Świat przetłumaczony","Pamiętnik Alicji Iwańskiej, znanej w Stanach Zjednoczonych socjolog , dotyczący jej studiów wśród Indian Mazahua, przedstawiający ich prosty, ale trudny los."
"1968","Leon Mitkiewicz","Z gen. Sikorskim na obczyźnie","Wspomnienia bliskiego współpracownika gen. Sikorskiego, które wnoszą szereg nowych informacji i ukazują generała w innym, nie zawsze znanym dotąd świetle."
"1968","Stanisław Wygodzki","Zatrzymany do wyjaśnienia","Powieść Wygodzkiego o wybitnym działaczu KPP, uwięzionym w latach stalinizmu. Jak pisał sam autor, powieść trzeba rozumieć jako „powieść o naprawie komunizmu, skargę towarzysza na towarzyszy partyjnych"."
"1968","","Cisi i Gęgacze czyli bal u prezydenta","Nadbitka z „Kultury” 3/245 z 1968 roku."
"1968","JAN KOWALIK","»KULTURA«",""
"1968","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1968","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1968","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1968","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1968","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1968","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1969","Paulina Preiss","Biurokracja totalna","Książka o biurokracji, zawierająca zarówno rys ogólny, jak i przykłady z Polski Ludowej, składające się na obraz klasy rządzącej."
"1969","Witold Gombrowicz","Ferdydurke. (Dzieła zebrane, tom I)","Pierwszy tom Dzieł zebranych Witolda Gombrowicza to wznowienie jego pierwszej, jeszcze przedwojennej i najbardziej znanej powieści – Ferdydurke."
"1969","","Komunizm z ludzką twarzą","Tom Dokumentów zawiera: wstęp J. Mieroszewskiego; "Anatomia kryzysu" G. Herlinga-Grudzińskiego; Program akcji Komunistycznej Partii Czechosłowacji."
"1969","Franciszek Kalinowski","Lotnictwo polskie w Wielkiej Brytanii 1940-1945","Esej poświęcony historii lotnictwa polskiego w Wielkiej Brytanii oraz współpracy militarnej (tu: lotniczej) sił polskich i brytyjskich."
"1969","Czesław Miłosz","Miasto bez imienia","Nowy tom wierszy Miłosza. Tematem głównym zbioru jest bezpośredni styk między pamięcią historyczną a hedonistycznym zachwytem nad codziennością."
"1969","Władysław Bieńkowski","Motory i hamulce socjalizmu","Analiza ,,błędów i wypaczeń” systemu rządów Polski Ludowej, przeprowadzona przez jedną z czołowych postaci polskiego komunizmu."
"1969","Józef Mackiewicz","Nie trzeba głośno mówić","Autor kontynuuje wątki z “Drogi donikąd", wielkiego fresku przedstawiającego rzeczywistość wschodnich rubieży Rzeczypospolitej Polskiej w czasie ostatniej wojny."
"1969","","Polskie przedwiośnie. „Wydarzeń marcowych” t.2 – Czechosłowacja","Tom drugi zawiera gruntowniejsze uzasadnienia rewolty marcowej, a także czechosłowackie dokumenty studenckie."
"1969","Dominique de Roux","Rozmowy z Gombrowiczem","Polski kandydat do nagrody literackiej Nobla, objaśnia i komentuje swoją własną twórczość podczas rozmów z francuskim krytykiem."
"1969","Kazimierz Wierzyński","Sen mara","Ostatni tom wierszy wielkiego poety, złożony do druku na kilka godzin przed śmiercią, traktujący niemal proroczo, m. in. o wiecznym śnie."
"1969","Iwan Koszeliwec","Ukraina 1956-1968","Pierwsze wydanie dokumentów zarysowujących i zaświadczających o rozmiarach ruchu oporu na Ukrainie, w wyborze i z przedmową Iwana Koszeliweca."
"1969","Gustaw Herling-Grudziński","Upiory rewolucji. Eseje","Zbiór publikowanych w „Kulturze” tekstów poświęconych Rosji,  rosyjskim pisarzom, a w szczególności ich zmaganiom z systemem."
"1969","Czesław Miłosz","Widzenia nad zatoką San Francisco","Esej o przyrodzie wybrzeży Pacyfiku, wyobraźni religijnej, o seksie i przemocy, cywilizacji i tęsknotach do politycznego terroru."
"1969","","Wydarzenia marcowe 1968","Pierwszy zbiór dokumentów studenckich z marca 1968, poprzedzony obszerną przedmową prof. Zygmunta Baumana."
"1969","Andrzej Busza","Znaki wodne","Pierwszy tom poezji wykładowcy akademickiego uczelni w Anglii i Kanadzie, laureata nagrody im. Kościelskich, który całe niemal życie spędził poza Polską."
"1969","Henryk Grynberg","Zwycięstwo","Wstrząsająca i doskonale napisana opowieść o losach tych, którzy ocaleli z rzezi hitlerowskiej i usiłują wrócić do normalnego życia w PRL."
"1969","JAN KOWALIK","»KULTURA«",""
"1969","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1969","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1969","MARIA DANILEWICZ ZIELIŃSKA","BIBLIOGRAPHY",""
"1969","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1969","ANNA SUPRUNIUK                            MIROSŁAW ADAM SUPRUNIUK","BIBLIOGRAPHY",""
"1969","Jacek Krawczyk                            Janusz Szymański","BIBLIOGRAPHY",""
"1970","Andrzej Bobkowski","Coco de oro","Wydany w 10. rocznicę śmierci pisarza, zbiór opowiadań Bobkowskiego, stałego współpracownika „Kultury”, napisanych po emigracji do Gwatemali."
"1970","Andriej Amalrik","Czy Związek Sowiecki przetrwa do 1984 roku?","Kolejny tom w serii Dokumenty. Rosyjski dysydent przewiduje rychły rozpad Związku Radzieckiego, analizując różne możliwe warianty oraz powody, które mogłyby do tego doprowadzić."
"1970","Sławomir Mrożek","Dwa listy i inne opowiadania","Pierwszy zbiór opowiadań Mrożka wydany na emigracji po polsku, po jego decyzji o opuszczeniu Polski. Treść opowiadań eksponuje i obnaża słabości i realia PRL, za pomocą gry, groteski i absurdu."
"1970","","Głosy stamtąd. ZSSR i PRL (od opozycji do rewolucji)","Materiały otrzymane z Kraju, tłumaczenia z „samizdatu” oraz Program Ruchu Demokratycznego w Związku Sowieckim oraz tekst J. Mieroszewskiego "Raczkujące demokracje"."
"1970","Tadeusz Nowakowski","Happy-end","Powieść Nowakowskiego, znanego pisarza i dziennikarza Radia Wolna Europa, dzieje się na tle rzeczywistości Polski Ludowej."
"1970","Witold Gombrowicz","Kosmos. (Dzieła zebrane, tom IV)","Czwarty tom Dzieł zebranych Witolda Gombrowicza to wznowienie „Kosmosu”, wydanego przez Instytut Literacki w 1965 r."
"1970","Aleksander Sołżenicyn","Krąg pierwszy. T. I","Akcja powieści Sołżenicyna toczy się w szaraszce, instytucie badawczym zatrudniającym więźniów, których zamknięte środowisko symbolizuje społeczeństwo rosyjskie."
